geo,geography_level,component,gender,age_group,period,start_year,end_year,value
"Mauricie, Quebec",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,673.0
"Mauricie, Quebec",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,656.0
"Mauricie, Quebec",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,102.0
"Mauricie, Quebec",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,117.0
"Mauricie, Quebec",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,39.0
"Mauricie, Quebec",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,46.0
"Mauricie, Quebec",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Mauricie, Quebec",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Mauricie, Quebec",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,59.0
"Mauricie, Quebec",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,54.0
"Mauricie, Quebec",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,906.0
"Mauricie, Quebec",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,826.0
"Mauricie, Quebec",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,253.0
"Mauricie, Quebec",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,151.0
"Mauricie, Quebec",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Mauricie, Quebec",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,1092.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,1023.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,1412.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,1493.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,325.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,244.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,30.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,38.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,14.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,17.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,36.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,49.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,303.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,179.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,398.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,386.0
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Saguenay-Lac-Saint-Jean, Quebec",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Côte-Nord, Quebec",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,369.0
"Côte-Nord, Quebec",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,350.0
"Côte-Nord, Quebec",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,537.0
"Côte-Nord, Quebec",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,437.0
"Côte-Nord, Quebec",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,121.0
"Côte-Nord, Quebec",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,116.0
"Côte-Nord, Quebec",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,23.0
"Côte-Nord, Quebec",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,16.0
"Côte-Nord, Quebec",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,4.0
"Côte-Nord, Quebec",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,5.0
"Côte-Nord, Quebec",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Côte-Nord, Quebec",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Côte-Nord, Quebec",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-5.0
"Côte-Nord, Quebec",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,8.0
"Côte-Nord, Quebec",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-96.0
"Côte-Nord, Quebec",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-171.0
"Côte-Nord, Quebec",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,170.0
"Côte-Nord, Quebec",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,86.0
"Côte-Nord, Quebec",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Côte-Nord, Quebec",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Nord-du-Québec, Quebec",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,371.0
"Nord-du-Québec, Quebec",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,377.0
"Nord-du-Québec, Quebec",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,192.0
"Nord-du-Québec, Quebec",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,128.0
"Nord-du-Québec, Quebec",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,43.0
"Nord-du-Québec, Quebec",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,47.0
"Nord-du-Québec, Quebec",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,0.0
"Nord-du-Québec, Quebec",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,5.0
"Nord-du-Québec, Quebec",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,2.0
"Nord-du-Québec, Quebec",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,2.0
"Nord-du-Québec, Quebec",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Nord-du-Québec, Quebec",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Nord-du-Québec, Quebec",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,4.0
"Nord-du-Québec, Quebec",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-3.0
"Nord-du-Québec, Quebec",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-94.0
"Nord-du-Québec, Quebec",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-132.0
"Nord-du-Québec, Quebec",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,35.0
"Nord-du-Québec, Quebec",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,45.0
"Nord-du-Québec, Quebec",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Nord-du-Québec, Quebec",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
Ontario,province,births,Men+,All ages,2024 / 2025,2024,2025,74380.0
Ontario,province,births,Women+,All ages,2024 / 2025,2024,2025,70574.0
Ontario,province,deaths,Men+,All ages,2024 / 2025,2024,2025,64756.0
Ontario,province,deaths,Women+,All ages,2024 / 2025,2024,2025,59862.0
Ontario,province,immigrants,Men+,All ages,2024 / 2025,2024,2025,92281.0
Ontario,province,immigrants,Women+,All ages,2024 / 2025,2024,2025,98295.0
Ontario,province,emigrants,Men+,All ages,2024 / 2025,2024,2025,29113.0
Ontario,province,emigrants,Women+,All ages,2024 / 2025,2024,2025,26866.0
Ontario,province,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,12478.0
Ontario,province,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,12495.0
Ontario,province,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
Ontario,province,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
Ontario,province,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-8585.0
Ontario,province,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-9194.0
Ontario,province,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,0.0
Ontario,province,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,0.0
Ontario,province,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-26922.0
Ontario,province,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-21742.0
Ontario,province,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
Ontario,province,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Ottawa, Ontario",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,7326.0
"Ottawa, Ontario",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,7010.0
"Ottawa, Ontario",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,6541.0
"Ottawa, Ontario",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,6045.0
"Ottawa, Ontario",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,12218.0
"Ottawa, Ontario",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,12953.0
"Ottawa, Ontario",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,3055.0
"Ottawa, Ontario",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,2753.0
"Ottawa, Ontario",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,1466.0
"Ottawa, Ontario",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,1408.0
"Ottawa, Ontario",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Ottawa, Ontario",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Ottawa, Ontario",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,2053.0
"Ottawa, Ontario",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,2016.0
"Ottawa, Ontario",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,3720.0
"Ottawa, Ontario",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,3488.0
"Ottawa, Ontario",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,499.0
"Ottawa, Ontario",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,1169.0
"Ottawa, Ontario",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Ottawa, Ontario",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Kingston-Pembroke, Ontario",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,2089.0
"Kingston-Pembroke, Ontario",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,2056.0
"Kingston-Pembroke, Ontario",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,2996.0
"Kingston-Pembroke, Ontario",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,2853.0
"Kingston-Pembroke, Ontario",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,809.0
"Kingston-Pembroke, Ontario",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,896.0
"Kingston-Pembroke, Ontario",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,709.0
"Kingston-Pembroke, Ontario",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,649.0
"Kingston-Pembroke, Ontario",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,277.0
"Kingston-Pembroke, Ontario",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,306.0
"Kingston-Pembroke, Ontario",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Kingston-Pembroke, Ontario",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Kingston-Pembroke, Ontario",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,39.0
"Kingston-Pembroke, Ontario",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-5.0
"Kingston-Pembroke, Ontario",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,2634.0
"Kingston-Pembroke, Ontario",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,2536.0
"Kingston-Pembroke, Ontario",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-77.0
"Kingston-Pembroke, Ontario",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-234.0
"Kingston-Pembroke, Ontario",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Kingston-Pembroke, Ontario",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Muskoka-Kawarthas, Ontario",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,1521.0
"Muskoka-Kawarthas, Ontario",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,1544.0
"Muskoka-Kawarthas, Ontario",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,2785.0
"Muskoka-Kawarthas, Ontario",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,2710.0
"Muskoka-Kawarthas, Ontario",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,423.0
"Muskoka-Kawarthas, Ontario",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,504.0
"Muskoka-Kawarthas, Ontario",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,374.0
"Muskoka-Kawarthas, Ontario",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,301.0
"Muskoka-Kawarthas, Ontario",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,163.0
"Muskoka-Kawarthas, Ontario",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,152.0
"Muskoka-Kawarthas, Ontario",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Muskoka-Kawarthas, Ontario",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Muskoka-Kawarthas, Ontario",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-335.0
"Muskoka-Kawarthas, Ontario",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-362.0
"Muskoka-Kawarthas, Ontario",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,3129.0
"Muskoka-Kawarthas, Ontario",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,2993.0
"Muskoka-Kawarthas, Ontario",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-56.0
"Muskoka-Kawarthas, Ontario",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,387.0
"Muskoka-Kawarthas, Ontario",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Muskoka-Kawarthas, Ontario",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Toronto, Ontario",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,34551.0
"Toronto, Ontario",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,32779.0
"Toronto, Ontario",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,22815.0
"Toronto, Ontario",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,21198.0
"Toronto, Ontario",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,56547.0
"Toronto, Ontario",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,60834.0
"Toronto, Ontario",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,16601.0
"Toronto, Ontario",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,15156.0
"Toronto, Ontario",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,7169.0
"Toronto, Ontario",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,7097.0
"Toronto, Ontario",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Toronto, Ontario",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Toronto, Ontario",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-6794.0
"Toronto, Ontario",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-6909.0
"Toronto, Ontario",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-32055.0
"Toronto, Ontario",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-30940.0
"Toronto, Ontario",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-23552.0
"Toronto, Ontario",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-20428.0
"Toronto, Ontario",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Toronto, Ontario",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Kitchener-Waterloo-Barrie, Ontario",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,8055.0
"Kitchener-Waterloo-Barrie, Ontario",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,7738.0
"Kitchener-Waterloo-Barrie, Ontario",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,6505.0
"Kitchener-Waterloo-Barrie, Ontario",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,6116.0
"Kitchener-Waterloo-Barrie, Ontario",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,7382.0
"Kitchener-Waterloo-Barrie, Ontario",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,7475.0
"Kitchener-Waterloo-Barrie, Ontario",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,2585.0
"Kitchener-Waterloo-Barrie, Ontario",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,2483.0
