geo,gender,age_group,stage,population_pred,year,operator
Quebec,Men+,60 to 64 years,after_aging,312028.80000000005,2022,fixed20
Quebec,Men+,65 to 69 years,after_aging,273807.80000000005,2022,fixed20
Quebec,Men+,70 to 74 years,after_aging,226229.8,2022,fixed20
Quebec,Men+,75 to 79 years,after_aging,166427.40000000002,2022,fixed20
Quebec,Men+,80 to 84 years,after_aging,102854.6,2022,fixed20
Quebec,Men+,85 to 89 years,after_aging,57218.6,2022,fixed20
Quebec,Men+,90 to 94 years,after_aging,25409.800000000003,2022,fixed20
Quebec,Men+,95 to 99 years,after_aging,6902.6,2022,fixed20
Quebec,Men+,100 years and older,after_aging,1088.0,2022,fixed20
Quebec,Women+,-1 year,after_aging,0.0,2022,fixed20
Quebec,Women+,0 to 4 years,after_aging,165204.0,2022,fixed20
Quebec,Women+,5 to 9 years,after_aging,223914.6,2022,fixed20
Quebec,Women+,10 to 14 years,after_aging,229661.4,2022,fixed20
Quebec,Women+,15 to 19 years,after_aging,214850.80000000002,2022,fixed20
Quebec,Women+,20 to 24 years,after_aging,229025.00000000003,2022,fixed20
Quebec,Women+,25 to 29 years,after_aging,262045.60000000003,2022,fixed20
Quebec,Women+,30 to 34 years,after_aging,273518.80000000005,2022,fixed20
Quebec,Women+,35 to 39 years,after_aging,278210.4,2022,fixed20
Quebec,Women+,40 to 44 years,after_aging,286889.60000000003,2022,fixed20
Quebec,Women+,45 to 49 years,after_aging,264496.4,2022,fixed20
Quebec,Women+,50 to 54 years,after_aging,259432.80000000002,2022,fixed20
Quebec,Women+,55 to 59 years,after_aging,296168.0,2022,fixed20
Quebec,Women+,60 to 64 years,after_aging,313159.2,2022,fixed20
Quebec,Women+,65 to 69 years,after_aging,281418.2,2022,fixed20
Quebec,Women+,70 to 74 years,after_aging,238829.40000000002,2022,fixed20
Quebec,Women+,75 to 79 years,after_aging,184389.0,2022,fixed20
Quebec,Women+,80 to 84 years,after_aging,127945.20000000001,2022,fixed20
Quebec,Women+,85 to 89 years,after_aging,86287.8,2022,fixed20
Quebec,Women+,90 to 94 years,after_aging,50452.00000000001,2022,fixed20
Quebec,Women+,95 to 99 years,after_aging,18966.0,2022,fixed20
Quebec,Women+,100 years and older,after_aging,4499.8,2022,fixed20
Saskatchewan,Men+,-1 year,after_aging,0.0,2022,fixed20
Saskatchewan,Men+,0 to 4 years,after_aging,29656.0,2022,fixed20
Saskatchewan,Men+,5 to 9 years,after_aging,39239.600000000006,2022,fixed20
Saskatchewan,Men+,10 to 14 years,after_aging,39713.200000000004,2022,fixed20
Saskatchewan,Men+,15 to 19 years,after_aging,36865.600000000006,2022,fixed20
Saskatchewan,Men+,20 to 24 years,after_aging,37257.200000000004,2022,fixed20
Saskatchewan,Men+,25 to 29 years,after_aging,39028.0,2022,fixed20
Saskatchewan,Men+,30 to 34 years,after_aging,41640.4,2022,fixed20
Saskatchewan,Men+,35 to 39 years,after_aging,42346.4,2022,fixed20
Saskatchewan,Men+,40 to 44 years,after_aging,39913.4,2022,fixed20
Saskatchewan,Men+,45 to 49 years,after_aging,35353.600000000006,2022,fixed20
Saskatchewan,Men+,50 to 54 years,after_aging,32984.8,2022,fixed20
Saskatchewan,Men+,55 to 59 years,after_aging,36322.200000000004,2022,fixed20
Saskatchewan,Men+,60 to 64 years,after_aging,37721.4,2022,fixed20
Saskatchewan,Men+,65 to 69 years,after_aging,33724.2,2022,fixed20
Saskatchewan,Men+,70 to 74 years,after_aging,25771.8,2022,fixed20
Saskatchewan,Men+,75 to 79 years,after_aging,17435.4,2022,fixed20
Saskatchewan,Men+,80 to 84 years,after_aging,11388.0,2022,fixed20
Saskatchewan,Men+,85 to 89 years,after_aging,6938.6,2022,fixed20
Saskatchewan,Men+,90 to 94 years,after_aging,3483.4000000000005,2022,fixed20
Saskatchewan,Men+,95 to 99 years,after_aging,1104.2,2022,fixed20
Saskatchewan,Men+,100 years and older,after_aging,206.6,2022,fixed20
Saskatchewan,Women+,-1 year,after_aging,0.0,2022,fixed20
Saskatchewan,Women+,0 to 4 years,after_aging,28196.0,2022,fixed20
Saskatchewan,Women+,5 to 9 years,after_aging,37101.8,2022,fixed20
Saskatchewan,Women+,10 to 14 years,after_aging,37286.0,2022,fixed20
Saskatchewan,Women+,15 to 19 years,after_aging,34238.4,2022,fixed20
Saskatchewan,Women+,20 to 24 years,after_aging,34202.0,2022,fixed20
Saskatchewan,Women+,25 to 29 years,after_aging,36023.8,2022,fixed20
Saskatchewan,Women+,30 to 34 years,after_aging,39824.600000000006,2022,fixed20
Saskatchewan,Women+,35 to 39 years,after_aging,41068.0,2022,fixed20
Saskatchewan,Women+,40 to 44 years,after_aging,37982.200000000004,2022,fixed20
Saskatchewan,Women+,45 to 49 years,after_aging,34201.2,2022,fixed20
Saskatchewan,Women+,50 to 54 years,after_aging,32304.600000000002,2022,fixed20
Saskatchewan,Women+,55 to 59 years,after_aging,36118.6,2022,fixed20
Saskatchewan,Women+,60 to 64 years,after_aging,37476.8,2022,fixed20
Saskatchewan,Women+,65 to 69 years,after_aging,33682.4,2022,fixed20
Saskatchewan,Women+,70 to 74 years,after_aging,26601.0,2022,fixed20
Saskatchewan,Women+,75 to 79 years,after_aging,19005.0,2022,fixed20
Saskatchewan,Women+,80 to 84 years,after_aging,13964.000000000002,2022,fixed20
Saskatchewan,Women+,85 to 89 years,after_aging,10362.2,2022,fixed20
Saskatchewan,Women+,90 to 94 years,after_aging,6448.4,2022,fixed20
Saskatchewan,Women+,95 to 99 years,after_aging,2712.0,2022,fixed20
Saskatchewan,Women+,100 years and older,after_aging,818.0,2022,fixed20
Yukon,Men+,-1 year,after_aging,0.0,2022,fixed20
Yukon,Men+,0 to 4 years,after_aging,921.6,2022,fixed20
Yukon,Men+,5 to 9 years,after_aging,1236.0,2022,fixed20
Yukon,Men+,10 to 14 years,after_aging,1227.4,2022,fixed20
Yukon,Men+,15 to 19 years,after_aging,1147.2,2022,fixed20
Yukon,Men+,20 to 24 years,after_aging,1221.0,2022,fixed20
Yukon,Men+,25 to 29 years,after_aging,1478.4,2022,fixed20
Yukon,Men+,30 to 34 years,after_aging,1801.0000000000002,2022,fixed20
Yukon,Men+,35 to 39 years,after_aging,1847.0000000000002,2022,fixed20
Yukon,Men+,40 to 44 years,after_aging,1575.6000000000001,2022,fixed20
Yukon,Men+,45 to 49 years,after_aging,1361.0,2022,fixed20
Yukon,Men+,50 to 54 years,after_aging,1315.2,2022,fixed20
Yukon,Men+,55 to 59 years,after_aging,1416.2000000000003,2022,fixed20
Yukon,Men+,60 to 64 years,after_aging,1496.4,2022,fixed20
Yukon,Men+,65 to 69 years,after_aging,1299.6,2022,fixed20
Yukon,Men+,70 to 74 years,after_aging,994.2,2022,fixed20
Yukon,Men+,75 to 79 years,after_aging,650.2,2022,fixed20
Yukon,Men+,80 to 84 years,after_aging,337.6,2022,fixed20
Yukon,Men+,85 to 89 years,after_aging,145.8,2022,fixed20
Yukon,Men+,90 to 94 years,after_aging,67.4,2022,fixed20
Yukon,Men+,95 to 99 years,after_aging,19.200000000000003,2022,fixed20
Yukon,Men+,100 years and older,after_aging,2.0,2022,fixed20
Yukon,Women+,-1 year,after_aging,0.0,2022,fixed20
Yukon,Women+,0 to 4 years,after_aging,926.4000000000001,2022,fixed20
Yukon,Women+,5 to 9 years,after_aging,1166.0,2022,fixed20
Yukon,Women+,10 to 14 years,after_aging,1100.0,2022,fixed20
Yukon,Women+,15 to 19 years,after_aging,1054.2,2022,fixed20
Yukon,Women+,20 to 24 years,after_aging,1191.0,2022,fixed20
Yukon,Women+,25 to 29 years,after_aging,1535.8000000000002,2022,fixed20
Yukon,Women+,30 to 34 years,after_aging,1862.6,2022,fixed20
Yukon,Women+,35 to 39 years,after_aging,1897.0,2022,fixed20
Yukon,Women+,40 to 44 years,after_aging,1617.2,2022,fixed20
Yukon,Women+,45 to 49 years,after_aging,1500.2,2022,fixed20
Yukon,Women+,50 to 54 years,after_aging,1349.6,2022,fixed20
Yukon,Women+,55 to 59 years,after_aging,1436.6000000000001,2022,fixed20
Yukon,Women+,60 to 64 years,after_aging,1488.6000000000001,2022,fixed20
Yukon,Women+,65 to 69 years,after_aging,1243.6000000000001,2022,fixed20
Yukon,Women+,70 to 74 years,after_aging,919.4000000000001,2022,fixed20
Yukon,Women+,75 to 79 years,after_aging,556.4000000000001,2022,fixed20
Yukon,Women+,80 to 84 years,after_aging,287.6,2022,fixed20
Yukon,Women+,85 to 89 years,after_aging,165.4,2022,fixed20
Yukon,Women+,90 to 94 years,after_aging,73.4,2022,fixed20
Yukon,Women+,95 to 99 years,after_aging,23.8,2022,fixed20
Yukon,Women+,100 years and older,after_aging,6.2,2022,fixed20
Alberta,Men+,-1 year,after_births,0.0,2022,fixed20
Alberta,Men+,0 to 4 years,after_births,131781.2693679936,2022,fixed20
Alberta,Men+,5 to 9 years,after_births,142765.2,2022,fixed20
Alberta,Men+,10 to 14 years,after_births,145014.40000000002,2022,fixed20
Alberta,Men+,15 to 19 years,after_births,134579.0,2022,fixed20
Alberta,Men+,20 to 24 years,after_births,138375.2,2022,fixed20
Alberta,Men+,25 to 29 years,after_births,152111.4,2022,fixed20
Alberta,Men+,30 to 34 years,after_births,170708.2,2022,fixed20
Alberta,Men+,35 to 39 years,after_births,180093.40000000002,2022,fixed20
Alberta,Men+,40 to 44 years,after_births,168174.2,2022,fixed20
Alberta,Men+,45 to 49 years,after_births,150661.40000000002,2022,fixed20
Alberta,Men+,50 to 54 years,after_births,139153.2,2022,fixed20
Alberta,Men+,55 to 59 years,after_births,140363.0,2022,fixed20
Alberta,Men+,60 to 64 years,after_births,137409.4,2022,fixed20
Alberta,Men+,65 to 69 years,after_births,114911.0,2022,fixed20
Alberta,Men+,70 to 74 years,after_births,86134.6,2022,fixed20
Alberta,Men+,75 to 79 years,after_births,56793.6,2022,fixed20
Alberta,Men+,80 to 84 years,after_births,35584.8,2022,fixed20
Alberta,Men+,85 to 89 years,after_births,20987.0,2022,fixed20
Alberta,Men+,90 to 94 years,after_births,9561.6,2022,fixed20
Alberta,Men+,95 to 99 years,after_births,2687.6000000000004,2022,fixed20
Alberta,Men+,100 years and older,after_births,468.0,2022,fixed20
Alberta,Women+,-1 year,after_births,0.0,2022,fixed20
Alberta,Women+,0 to 4 years,after_births,125351.9306320064,2022,fixed20
Alberta,Women+,5 to 9 years,after_births,135285.0,2022,fixed20
Alberta,Women+,10 to 14 years,after_births,136218.2,2022,fixed20
Alberta,Women+,15 to 19 years,after_births,127092.20000000001,2022,fixed20
Alberta,Women+,20 to 24 years,after_births,129895.2,2022,fixed20
Alberta,Women+,25 to 29 years,after_births,145090.0,2022,fixed20
Alberta,Women+,30 to 34 years,after_births,167627.80000000002,2022,fixed20
Alberta,Women+,35 to 39 years,after_births,175939.00000000003,2022,fixed20
Alberta,Women+,40 to 44 years,after_births,162221.2,2022,fixed20
Alberta,Women+,45 to 49 years,after_births,144645.2,2022,fixed20
Alberta,Women+,50 to 54 years,after_births,135009.6,2022,fixed20
Alberta,Women+,55 to 59 years,after_births,138007.80000000002,2022,fixed20
Alberta,Women+,60 to 64 years,after_births,135746.0,2022,fixed20
Alberta,Women+,65 to 69 years,after_births,115966.6,2022,fixed20
Alberta,Women+,70 to 74 years,after_births,90202.0,2022,fixed20
Alberta,Women+,75 to 79 years,after_births,61980.8,2022,fixed20
Alberta,Women+,80 to 84 years,after_births,42275.2,2022,fixed20
Alberta,Women+,85 to 89 years,after_births,28588.0,2022,fixed20
Alberta,Women+,90 to 94 years,after_births,16299.8,2022,fixed20
Alberta,Women+,95 to 99 years,after_births,6257.8,2022,fixed20
Alberta,Women+,100 years and older,after_births,1624.2,2022,fixed20
British Columbia,Men+,-1 year,after_births,0.0,2022,fixed20
British Columbia,Men+,0 to 4 years,after_births,114539.09033730238,2022,fixed20
British Columbia,Men+,5 to 9 years,after_births,125585.0,2022,fixed20
British Columbia,Men+,10 to 14 years,after_births,132562.80000000002,2022,fixed20
British Columbia,Men+,15 to 19 years,after_births,135380.2,2022,fixed20
British Columbia,Men+,20 to 24 years,after_births,162978.8,2022,fixed20
British Columbia,Men+,25 to 29 years,after_births,192722.6,2022,fixed20
British Columbia,Men+,30 to 34 years,after_births,199923.2,2022,fixed20
British Columbia,Men+,35 to 39 years,after_births,192359.40000000002,2022,fixed20
British Columbia,Men+,40 to 44 years,after_births,172956.2,2022,fixed20
British Columbia,Men+,45 to 49 years,after_births,159842.6,2022,fixed20
British Columbia,Men+,50 to 54 years,after_births,163340.2,2022,fixed20
British Columbia,Men+,55 to 59 years,after_births,175306.8,2022,fixed20
British Columbia,Men+,60 to 64 years,after_births,175381.40000000002,2022,fixed20
British Columbia,Men+,65 to 69 years,after_births,158497.0,2022,fixed20
British Columbia,Men+,70 to 74 years,after_births,135649.6,2022,fixed20
British Columbia,Men+,75 to 79 years,after_births,95805.00000000001,2022,fixed20
British Columbia,Men+,80 to 84 years,after_births,61562.0,2022,fixed20
British Columbia,Men+,85 to 89 years,after_births,36419.6,2022,fixed20
British Columbia,Men+,90 to 94 years,after_births,17032.2,2022,fixed20
British Columbia,Men+,95 to 99 years,after_births,4952.6,2022,fixed20
British Columbia,Men+,100 years and older,after_births,926.2,2022,fixed20
British Columbia,Women+,-1 year,after_births,0.0,2022,fixed20
British Columbia,Women+,0 to 4 years,after_births,110079.50966269763,2022,fixed20
British Columbia,Women+,5 to 9 years,after_births,119255.6,2022,fixed20
British Columbia,Women+,10 to 14 years,after_births,123829.80000000002,2022,fixed20
British Columbia,Women+,15 to 19 years,after_births,127625.80000000002,2022,fixed20
British Columbia,Women+,20 to 24 years,after_births,156632.40000000002,2022,fixed20
British Columbia,Women+,25 to 29 years,after_births,181947.8,2022,fixed20
British Columbia,Women+,30 to 34 years,after_births,191693.80000000002,2022,fixed20
British Columbia,Women+,35 to 39 years,after_births,187541.8,2022,fixed20
British Columbia,Women+,40 to 44 years,after_births,172417.6,2022,fixed20
British Columbia,Women+,45 to 49 years,after_births,165917.0,2022,fixed20
British Columbia,Women+,50 to 54 years,after_births,172585.6,2022,fixed20
British Columbia,Women+,55 to 59 years,after_births,182239.2,2022,fixed20
British Columbia,Women+,60 to 64 years,after_births,184959.2,2022,fixed20
British Columbia,Women+,65 to 69 years,after_births,170095.2,2022,fixed20
British Columbia,Women+,70 to 74 years,after_births,145881.40000000002,2022,fixed20
British Columbia,Women+,75 to 79 years,after_births,104513.8,2022,fixed20
British Columbia,Women+,80 to 84 years,after_births,71785.20000000001,2022,fixed20
British Columbia,Women+,85 to 89 years,after_births,46741.8,2022,fixed20
British Columbia,Women+,90 to 94 years,after_births,26855.2,2022,fixed20
British Columbia,Women+,95 to 99 years,after_births,10555.8,2022,fixed20
British Columbia,Women+,100 years and older,after_births,2802.0,2022,fixed20
Manitoba,Men+,-1 year,after_births,0.0,2022,fixed20
Manitoba,Men+,0 to 4 years,after_births,42452.71498737119,2022,fixed20
Manitoba,Men+,5 to 9 years,after_births,45180.4,2022,fixed20
Manitoba,Men+,10 to 14 years,after_births,44975.4,2022,fixed20
Manitoba,Men+,15 to 19 years,after_births,43723.2,2022,fixed20
Manitoba,Men+,20 to 24 years,after_births,52109.8,2022,fixed20
Manitoba,Men+,25 to 29 years,after_births,53076.200000000004,2022,fixed20
Manitoba,Men+,30 to 34 years,after_births,50809.00000000001,2022,fixed20
Manitoba,Men+,35 to 39 years,after_births,48853.0,2022,fixed20
Manitoba,Men+,40 to 44 years,after_births,45562.200000000004,2022,fixed20
Manitoba,Men+,45 to 49 years,after_births,42481.40000000001,2022,fixed20
Manitoba,Men+,50 to 54 years,after_births,40498.0,2022,fixed20
Manitoba,Men+,55 to 59 years,after_births,43345.00000000001,2022,fixed20
Manitoba,Men+,60 to 64 years,after_births,43348.00000000001,2022,fixed20
Manitoba,Men+,65 to 69 years,after_births,37477.0,2022,fixed20
Manitoba,Men+,70 to 74 years,after_births,29999.0,2022,fixed20
Manitoba,Men+,75 to 79 years,after_births,20714.4,2022,fixed20
Manitoba,Men+,80 to 84 years,after_births,13126.4,2022,fixed20
Manitoba,Men+,85 to 89 years,after_births,7493.400000000001,2022,fixed20
Manitoba,Men+,90 to 94 years,after_births,3461.2,2022,fixed20
Manitoba,Men+,95 to 99 years,after_births,1107.4,2022,fixed20
Manitoba,Men+,100 years and older,after_births,230.0,2022,fixed20
Manitoba,Women+,-1 year,after_births,0.0,2022,fixed20
Manitoba,Women+,0 to 4 years,after_births,40801.08501262881,2022,fixed20
Manitoba,Women+,5 to 9 years,after_births,42350.600000000006,2022,fixed20
Manitoba,Women+,10 to 14 years,after_births,42248.40000000001,2022,fixed20
Manitoba,Women+,15 to 19 years,after_births,40356.600000000006,2022,fixed20
Manitoba,Women+,20 to 24 years,after_births,45422.0,2022,fixed20
Manitoba,Women+,25 to 29 years,after_births,46914.600000000006,2022,fixed20
Manitoba,Women+,30 to 34 years,after_births,47241.4,2022,fixed20
Manitoba,Women+,35 to 39 years,after_births,46589.600000000006,2022,fixed20
Manitoba,Women+,40 to 44 years,after_births,44096.8,2022,fixed20
Manitoba,Women+,45 to 49 years,after_births,41443.0,2022,fixed20
Manitoba,Women+,50 to 54 years,after_births,40210.4,2022,fixed20
Manitoba,Women+,55 to 59 years,after_births,43460.0,2022,fixed20
Manitoba,Women+,60 to 64 years,after_births,43501.0,2022,fixed20
Manitoba,Women+,65 to 69 years,after_births,38613.0,2022,fixed20
Manitoba,Women+,70 to 74 years,after_births,32576.4,2022,fixed20
Manitoba,Women+,75 to 79 years,after_births,23373.600000000002,2022,fixed20
Manitoba,Women+,80 to 84 years,after_births,16381.800000000003,2022,fixed20
Manitoba,Women+,85 to 89 years,after_births,11379.400000000001,2022,fixed20
Manitoba,Women+,90 to 94 years,after_births,6942.6,2022,fixed20
Manitoba,Women+,95 to 99 years,after_births,2947.2000000000003,2022,fixed20
Manitoba,Women+,100 years and older,after_births,840.4000000000001,2022,fixed20
New Brunswick,Men+,-1 year,after_births,0.0,2022,fixed20
New Brunswick,Men+,0 to 4 years,after_births,16904.239574762007,2022,fixed20
New Brunswick,Men+,5 to 9 years,after_births,19078.4,2022,fixed20
New Brunswick,Men+,10 to 14 years,after_births,20366.0,2022,fixed20
New Brunswick,Men+,15 to 19 years,after_births,20196.2,2022,fixed20
New Brunswick,Men+,20 to 24 years,after_births,22429.0,2022,fixed20
New Brunswick,Men+,25 to 29 years,after_births,23201.2,2022,fixed20
New Brunswick,Men+,30 to 34 years,after_births,22860.2,2022,fixed20
New Brunswick,Men+,35 to 39 years,after_births,23401.4,2022,fixed20
New Brunswick,Men+,40 to 44 years,after_births,23966.600000000002,2022,fixed20
New Brunswick,Men+,45 to 49 years,after_births,24964.800000000003,2022,fixed20
New Brunswick,Men+,50 to 54 years,after_births,26041.8,2022,fixed20
New Brunswick,Men+,55 to 59 years,after_births,30099.800000000003,2022,fixed20
New Brunswick,Men+,60 to 64 years,after_births,31030.600000000002,2022,fixed20
New Brunswick,Men+,65 to 69 years,after_births,28481.4,2022,fixed20
New Brunswick,Men+,70 to 74 years,after_births,24624.4,2022,fixed20
New Brunswick,Men+,75 to 79 years,after_births,17087.8,2022,fixed20
New Brunswick,Men+,80 to 84 years,after_births,10433.8,2022,fixed20
New Brunswick,Men+,85 to 89 years,after_births,5594.2,2022,fixed20
New Brunswick,Men+,90 to 94 years,after_births,2327.0,2022,fixed20
New Brunswick,Men+,95 to 99 years,after_births,636.6,2022,fixed20
New Brunswick,Men+,100 years and older,after_births,105.4,2022,fixed20
New Brunswick,Women+,-1 year,after_births,0.0,2022,fixed20
New Brunswick,Women+,0 to 4 years,after_births,16113.960425237996,2022,fixed20
New Brunswick,Women+,5 to 9 years,after_births,18366.2,2022,fixed20
New Brunswick,Women+,10 to 14 years,after_births,19524.6,2022,fixed20
New Brunswick,Women+,15 to 19 years,after_births,19273.2,2022,fixed20
New Brunswick,Women+,20 to 24 years,after_births,20811.800000000003,2022,fixed20
New Brunswick,Women+,25 to 29 years,after_births,21710.000000000004,2022,fixed20
